  0.0,  4.0,  0.0,  0.0,  2.0, 10.6, 81.7,996.278924818,18.1084423065,64.8199996948,  0.0,  0.0,174.115878647
  0.0,  4.0,  0.0,  1.0,  2.0, 10.7, 81.1,995.8, 18.5,64.8199996948,  0.0,  0.0,135.463215536
  0.0,  4.0,  0.0,  2.0,  2.0, 10.8, 80.5,998.0, 16.4,68.5240020752,  0.0,  0.0,72.1197622106
  2.0, 10.0,  0.0,  0.0,  2.0,  8.7, 58.8,999.069234842,18.1084423065,74.0800018311,  0.0,  0.0,637.076155702
  2.0, 10.0,  0.0,  1.0,  2.0,  8.8, 58.5,994.2, 22.1,61.7333348592,  0.0,  0.0,605.03601117
  2.0, 10.0,  0.0,  2.0,  2.0,  9.0, 58.2,990.4, 24.9,49.3866678874,  0.0,  0.0,565.579572742
  2.0, 10.0,  0.0,  3.0,  2.0,  9.3, 58.1,988.1, 26.5,37.0400009155,  0.0,  0.0,534.666085869
  2.0, 10.0,  0.0,  4.0,  2.0,  9.7, 57.9,992.1, 23.7,53.2450008392,  0.0,  0.0,488.645221555
  2.0, 10.0,  0.0,  5.0,  2.0, 10.1, 57.4,996.2, 20.6,69.4500007629,  0.0,  0.0,417.523469335
  2.0, 10.0,  0.0,  6.0,  2.0, 10.4, 57.2,998.0, 19.1,85.6550006866,  0.0,  0.0,379.14129501
  2.0, 10.0,  0.0,  7.0,  2.0, 10.9, 57.1,1003.6, 13.9,101.86000061,  0.0,  0.0,337.611253017
  4.0,  5.0,  0.0,  0.0,  2.0, 17.5, 65.8,991.299112311,20.3719978333,74.0800018311,  0.0,  0.0,622.276822151
  4.0,  5.0,  0.0,  1.0,  2.0, 17.7, 65.4,981.7, 27.3,72.5366684596,  0.0,  0.0,634.996109563
  4.0,  5.0,  0.0,  2.0,  2.0, 17.9, 65.0,969.0, 35.2,70.9933350881,  1.0,  0.0,650.333230563
  4.0,  5.0,  0.0,  3.0,  2.0, 18.1, 64.8,965.5, 37.2,69.4500017166,  1.0,  0.0,651.236119626
  4.0,  5.0,  0.0,  4.0,  2.0, 18.5, 64.5,959.6, 40.3,67.9066683451,  2.0,  0.0,646.385769311
  4.0,  5.0,  0.0,  5.0,  2.0, 18.8, 64.3,953.7, 43.4,66.3633349737,  3.0,  0.0,623.04682379
